order_id,product_category,sub_category,brand,product_price,discount_percent,product_rating,review_count,fragile_item,warranty_available,product_return_rate,category_return_rate,brand_return_rate,defect_rate,seller_rating,seller_return_rate,fulfillment_type,payment_method,quantity,shipping_distance_km,delayed_delivery,wishlist_before_purchase,product_page_views,customer_support_calls,chat_interactions,returned
ORD110225,Electronics,Laptops,Brand_14,1133.64,19.2,3.1,90.0,0,1,0.212,0.135,0.217,0.044,3.2,0.063,Seller Fulfilled,Credit Card,5,1206.3,0,0,9,0,0,1
ORD110226,Books,Fiction,Brand_24,814.17,26.7,3.7,59.0,0,0,0.085,0.031,0.135,0.024,4.2,0.055,Seller Fulfilled,COD,3,235.7,0,0,18,0,0,0
ORD110227,Electronics,Mobiles,Brand_15,691.35,14.2,3.1,93.0,0,0,0.26,0.081,0.224,0.02,3.4,0.001,Seller Fulfilled,COD,2,174.0,1,1,18,0,1,1
ORD110228,Electronics,Audio,Brand_21,353.23,47.4,3.9,56.0,0,0,0.099,0.051,0.124,0.137,4.3,0.108,Seller Fulfilled,Debit Card,4,846.2,1,0,14,0,0,0
ORD110229,Books,Academic,Brand_25,870.0,21.0,3.6,41.0,0,0,0.142,0.137,0.134,0.078,3.7,0.153,Marketplace Fulfilled,Credit Card,1,1402.1,0,0,16,0,1,0
ORD110230,Sports,Team Sports,Brand_8,81.98,34.0,4.2,87.0,1,1,0.058,0.086,0.097,0.232,4.8,0.075,Seller Fulfilled,Debit Card,4,58.4,0,0,13,1,1,0
ORD110231,Toys,Outdoor Play,Brand_4,796.86,53.9,2.9,82.0,0,0,0.176,0.081,0.205,0.014,4.0,0.139,Seller Fulfilled,Wallet,3,96.8,1,0,13,0,1,1
ORD110232,Fashion,Men,Brand_14,97.71,9.5,3.3,61.0,0,0,0.203,0.086,0.151,0.086,3.8,0.148,Seller Fulfilled,Credit Card,3,831.9,0,0,9,0,2,1
ORD110233,Fashion,Accessories,Brand_12,797.43,44.3,3.3,82.0,0,0,0.105,0.1,0.113,0.295,3.9,0.173,Marketplace Fulfilled,UPI,3,477.4,0,1,10,0,1,0
ORD110234,Electronics,Mobiles,Brand_5,260.23,22.1,3.9,32.0,1,1,0.087,0.129,0.067,0.052,4.8,0.116,Seller Fulfilled,COD,3,695.6,0,0,12,0,0,0
ORD110235,Electronics,Laptops,Brand_23,1983.3,32.7,3.7,55.0,0,0,0.25,0.12,0.249,0.056,4.2,0.131,Marketplace Fulfilled,UPI,2,19.1,1,0,17,0,2,1
ORD110236,Electronics,Mobiles,Brand_19,680.48,48.0,4.6,100.0,0,1,0.165,0.149,0.17,0.045,3.8,0.097,Marketplace Fulfilled,Credit Card,1,1040.6,1,0,15,1,0,0
ORD110237,Electronics,Mobiles,Brand_20,628.9,61.9,3.9,67.0,0,1,0.118,0.164,0.142,0.157,4.4,0.123,Marketplace Fulfilled,UPI,1,871.8,0,0,13,1,1,0
ORD110238,Sports,Team Sports,Brand_22,904.8,57.7,3.9,96.0,0,0,0.059,0.021,0.108,0.09,4.3,0.031,Seller Fulfilled,COD,1,804.0,0,1,10,1,1,0
ORD110239,Fashion,Men,Brand_14,288.54,60.3,3.2,64.0,0,0,0.247,0.167,0.229,0.013,4.1,0.113,Seller Fulfilled,Debit Card,1,1157.2,0,1,9,0,0,0
ORD110240,Beauty,Makeup,Brand_16,1723.73,3.3,,56.0,0,0,0.013,0.082,0.01,0.023,4.1,0.075,Marketplace Fulfilled,Credit Card,2,1206.1,0,1,6,1,1,0
ORD110241,Sports,Team Sports,Brand_7,1172.33,28.2,3.0,59.0,0,1,0.083,0.099,0.103,0.07,4.2,0.161,Seller Fulfilled,UPI,1,912.1,0,0,18,0,0,0
ORD110242,Home,Decor,Brand_22,382.57,53.7,4.2,52.0,1,0,0.059,0.203,0.073,0.073,4.2,0.261,Marketplace Fulfilled,Wallet,1,912.5,1,0,11,0,0,1
ORD110243,Electronics,Mobiles,Brand_29,242.24,54.4,4.4,78.0,0,0,0.182,0.097,0.134,0.044,4.2,0.219,Marketplace Fulfilled,Debit Card,5,478.3,0,0,17,0,0,0
ORD110244,Fashion,Kids,Brand_27,430.01,28.1,2.9,64.0,0,0,0.185,0.133,0.155,0.076,4.6,0.161,Seller Fulfilled,COD,5,1262.4,0,0,14,0,0,1
ORD110245,Fashion,Footwear,Brand_13,546.26,19.1,3.9,49.0,0,0,0.11,0.094,0.101,0.082,3.6,0.108,Marketplace Fulfilled,Credit Card,2,126.9,0,1,13,1,0,0
ORD110246,Beauty,Haircare,Brand_2,226.73,36.8,3.8,62.0,1,1,0.05,0.131,0.082,0.089,3.9,0.118,Marketplace Fulfilled,UPI,2,50.1,0,1,16,0,0,0
ORD110247,Electronics,Laptops,Brand_27,398.95,50.0,4.7,107.0,1,1,0.189,0.195,0.173,0.083,4.6,0.125,Seller Fulfilled,Credit Card,4,267.1,0,0,12,1,1,0
ORD110248,Fashion,Kids,Brand_18,353.4,46.3,3.2,51.0,0,1,0.013,0.097,0.041,0.031,4.5,0.088,Seller Fulfilled,Credit Card,4,1005.2,0,1,12,2,0,0
ORD110249,Toys,Outdoor Play,Brand_24,501.69,16.8,3.4,75.0,0,0,0.095,0.1,0.11,0.108,4.0,0.167,Seller Fulfilled,UPI,3,19.7,0,0,11,1,0,0
ORD110250,Beauty,Skincare,Brand_10,505.31,0.0,4.1,57.0,0,0,0.127,0.193,0.074,0.135,4.6,0.142,Marketplace Fulfilled,Debit Card,2,528.0,0,0,7,1,0,0
ORD110251,Sports,Outdoor,Brand_26,933.82,59.4,3.6,84.0,0,0,0.108,0.087,0.151,0.082,3.7,0.013,Seller Fulfilled,COD,5,398.4,1,0,8,0,0,1
ORD110252,Electronics,Mobiles,Brand_26,619.01,29.8,3.6,96.0,1,1,0.066,0.169,0.09,0.041,3.3,0.15,Marketplace Fulfilled,COD,4,730.7,1,0,12,1,0,1
ORD110253,Toys,Action Figures,Brand_1,864.25,55.8,3.6,45.0,0,0,0.191,0.115,0.162,0.035,3.5,0.112,Seller Fulfilled,UPI,5,125.0,0,1,8,0,0,0
ORD110254,Fashion,Men,Brand_17,752.92,58.4,4.2,51.0,1,0,0.174,0.112,0.13,0.116,4.0,0.015,Marketplace Fulfilled,Credit Card,3,143.0,1,0,14,0,0,1
ORD110255,Fashion,Accessories,Brand_15,505.01,62.9,4.6,94.0,1,0,0.086,0.168,0.12,0.023,3.9,0.222,Seller Fulfilled,Debit Card,2,443.2,1,0,13,1,0,1
ORD110256,Books,Non-Fiction,Brand_20,1113.6,23.6,3.8,102.0,0,0,0.172,0.103,0.183,0.043,4.5,0.082,Marketplace Fulfilled,UPI,1,433.5,1,0,13,0,1,0
ORD110257,Books,Academic,Brand_8,50.93,44.2,3.7,52.0,0,1,0.145,0.159,0.084,0.033,,0.214,Marketplace Fulfilled,Credit Card,4,42.1,0,0,19,0,2,0
ORD110258,Electronics,Mobiles,Brand_3,435.76,40.0,4.3,67.0,0,0,0.203,0.128,0.143,0.11,4.3,0.065,Marketplace Fulfilled,UPI,3,448.9,0,0,7,0,0,0
ORD110259,Fashion,Kids,Brand_9,360.11,11.0,4.0,65.0,0,0,0.117,0.053,0.137,0.03,4.1,0.102,Marketplace Fulfilled,Debit Card,5,1006.4,0,1,15,1,1,0
ORD110260,Electronics,Audio,Brand_16,670.11,29.3,4.0,68.0,1,0,0.039,0.137,0.043,0.033,3.7,0.08,Seller Fulfilled,COD,2,57.8,0,0,14,0,2,1
ORD110261,Beauty,Makeup,Brand_9,340.05,28.8,4.6,50.0,0,0,0.151,0.122,0.14,0.014,4.2,0.106,Marketplace Fulfilled,COD,2,877.4,0,1,12,0,1,0
ORD110262,Sports,Fitness,Brand_14,986.35,12.8,3.2,86.0,0,0,0.21,0.045,0.173,0.101,4.6,0.17,Marketplace Fulfilled,UPI,3,348.8,0,0,20,0,0,0
ORD110263,Electronics,Laptops,Brand_12,1156.09,25.1,3.7,93.0,0,0,0.208,0.086,0.225,0.05,4.2,0.142,Marketplace Fulfilled,COD,2,1137.3,0,1,21,0,1,1
ORD110264,Fashion,Men,Brand_21,173.19,29.2,3.3,90.0,0,0,0.092,0.149,0.104,0.039,4.2,0.054,Marketplace Fulfilled,Debit Card,1,1308.8,0,0,8,2,0,0
ORD110265,Beauty,Haircare,Brand_13,735.94,53.6,3.5,84.0,0,0,0.265,0.119,0.128,0.049,4.0,0.061,Seller Fulfilled,COD,3,1136.5,0,0,11,0,1,0
ORD110266,Beauty,Skincare,Brand_5,190.03,57.5,3.1,86.0,0,0,0.068,0.04,0.025,0.117,3.1,0.137,Marketplace Fulfilled,Credit Card,1,553.0,0,0,17,2,0,0
ORD110267,Electronics,Mobiles,Brand_20,926.76,48.0,3.7,77.0,0,1,0.177,0.215,0.152,0.047,4.6,0.084,Seller Fulfilled,Debit Card,5,1123.7,0,0,11,0,0,0
ORD110268,Home,Kitchen,Brand_7,395.49,53.9,4.1,81.0,0,0,0.129,0.152,0.15,0.013,3.9,0.065,Marketplace Fulfilled,COD,5,1319.7,1,0,12,0,0,1
ORD110269,Toys,Outdoor Play,Brand_10,291.84,6.6,2.2,80.0,0,0,0.134,0.038,0.124,0.053,4.3,0.103,Marketplace Fulfilled,COD,5,985.3,0,1,13,0,0,0
ORD110270,Fashion,Accessories,Brand_22,129.1,37.3,3.7,49.0,0,0,0.09,0.084,0.095,0.054,3.1,0.097,Marketplace Fulfilled,COD,1,1168.0,0,0,7,0,0,0
ORD110271,Home,Kitchen,Brand_9,553.93,17.3,3.8,78.0,0,1,0.063,0.171,0.079,0.027,4.1,0.034,Marketplace Fulfilled,Wallet,4,1423.7,0,1,13,1,1,0
ORD110272,Home,Decor,Brand_2,212.26,28.0,3.7,49.0,0,0,0.032,0.159,0.058,0.103,4.1,0.092,Marketplace Fulfilled,Wallet,5,243.3,1,0,11,0,0,0
ORD110273,Home,Furniture,Brand_11,158.35,47.1,2.8,76.0,0,0,0.159,0.163,0.189,0.027,4.1,0.197,Marketplace Fulfilled,Credit Card,2,381.6,0,1,19,0,0,0
ORD110274,Sports,Team Sports,Brand_12,711.49,63.4,4.5,96.0,0,0,0.144,0.001,0.146,0.078,4.6,0.027,Marketplace Fulfilled,UPI,2,1121.8,0,0,10,0,0,0
ORD110275,Home,Furniture,Brand_21,1439.89,23.9,4.5,69.0,0,0,0.087,0.175,0.137,0.022,4.2,0.123,Marketplace Fulfilled,UPI,1,695.0,0,0,17,0,1,0
ORD110276,Home,Furniture,Brand_22,858.36,38.7,4.7,46.0,0,1,0.001,0.154,0.041,0.032,4.9,0.1,Marketplace Fulfilled,COD,1,90.5,0,0,14,0,2,0
ORD110277,Fashion,Footwear,Brand_1,166.02,7.2,3.5,44.0,0,0,0.11,0.221,0.144,0.018,3.9,0.165,Seller Fulfilled,COD,2,116.7,0,1,9,0,0,0
ORD110278,Beauty,Haircare,Brand_23,532.13,45.7,4.0,56.0,1,1,0.19,0.105,0.188,0.118,3.5,0.219,Marketplace Fulfilled,Debit Card,2,579.6,0,0,13,0,0,0
ORD110279,Fashion,Men,Brand_23,1110.44,16.0,3.4,62.0,0,1,0.188,0.125,0.242,0.079,4.1,0.207,Marketplace Fulfilled,COD,1,385.1,0,0,4,1,0,1
ORD110280,Fashion,Kids,Brand_6,532.32,31.4,3.2,79.0,0,0,0.001,0.206,0.01,0.001,4.6,0.018,Marketplace Fulfilled,Credit Card,3,432.9,0,0,12,0,1,0
ORD110281,Electronics,Audio,Brand_11,806.72,21.8,3.2,81.0,0,1,0.158,0.15,0.201,0.025,3.3,0.078,Marketplace Fulfilled,COD,1,601.6,0,1,14,0,0,0
ORD110282,Home,Decor,Brand_24,406.05,3.4,4.0,48.0,0,0,0.169,0.03,0.158,0.176,4.0,0.109,Seller Fulfilled,Credit Card,4,1053.9,0,0,8,0,0,0
ORD110283,Toys,Outdoor Play,Brand_18,425.72,49.6,4.5,70.0,0,0,0.038,0.157,0.031,0.032,3.7,0.229,Seller Fulfilled,COD,4,1156.5,0,1,13,0,1,0
ORD110284,Beauty,Haircare,Brand_11,332.4,41.5,4.7,40.0,1,0,0.161,0.075,0.198,0.049,4.7,0.001,Seller Fulfilled,COD,1,1283.4,0,1,11,0,0,1
ORD110285,Sports,Outdoor,Brand_23,1044.0,54.8,3.9,98.0,0,1,0.135,0.113,0.166,0.087,5.0,0.127,Marketplace Fulfilled,COD,5,261.2,0,1,9,1,0,1
ORD110286,Electronics,Mobiles,Brand_19,1104.97,63.4,3.4,62.0,1,0,0.163,0.147,0.164,0.036,4.0,0.192,Seller Fulfilled,Wallet,4,1207.9,0,0,20,1,1,1
ORD110287,Home,Furniture,Brand_16,365.16,27.5,3.8,77.0,0,1,0.044,0.109,0.04,0.03,3.0,0.073,Marketplace Fulfilled,COD,2,165.2,1,0,3,0,0,0
ORD110288,Toys,Outdoor Play,Brand_1,1187.23,50.7,4.5,47.0,0,1,0.198,0.117,0.214,0.076,,0.228,Marketplace Fulfilled,Credit Card,4,281.5,1,1,19,1,0,0
ORD110289,Electronics,Laptops,Brand_20,166.62,20.8,5.0,50.0,0,1,0.145,0.161,0.099,0.064,4.2,0.092,Seller Fulfilled,Credit Card,3,396.9,1,0,16,1,2,0
ORD110290,Sports,Team Sports,Brand_6,515.94,29.0,4.7,73.0,1,0,0.005,0.097,0.017,0.048,3.3,0.154,Seller Fulfilled,COD,5,444.8,1,0,13,0,1,1
ORD110291,Home,Decor,Brand_28,177.98,56.0,4.6,62.0,0,0,0.199,0.173,0.161,0.047,4.4,0.217,Seller Fulfilled,UPI,1,361.0,0,0,11,0,0,0
ORD110292,Fashion,Kids,Brand_6,217.31,60.2,4.8,48.0,0,1,0.059,0.172,0.019,0.12,4.9,0.156,Seller Fulfilled,COD,1,452.0,0,0,18,0,1,0
ORD110293,Home,Decor,Brand_1,176.07,25.2,3.9,68.0,0,1,0.116,0.166,0.183,0.032,4.7,0.08,Marketplace Fulfilled,UPI,5,1200.3,0,0,12,0,0,0
ORD110294,Fashion,Kids,Brand_12,333.57,53.8,4.1,108.0,0,1,0.219,0.161,0.186,0.222,4.3,0.212,Seller Fulfilled,Credit Card,1,755.9,0,1,7,0,1,0
ORD110295,Fashion,Footwear,Brand_11,1051.29,51.3,4.6,51.0,0,1,0.222,0.211,0.186,0.023,4.6,0.21,Marketplace Fulfilled,Debit Card,3,489.9,0,0,14,0,0,0
ORD110296,Fashion,Accessories,Brand_11,560.86,12.5,,87.0,0,0,0.21,0.212,0.181,0.116,4.0,0.132,Marketplace Fulfilled,Debit Card,5,1242.0,0,0,14,0,1,1
ORD110297,Fashion,Accessories,Brand_28,355.84,41.9,4.5,80.0,1,0,0.066,0.087,0.123,0.06,3.7,0.148,Marketplace Fulfilled,COD,3,662.2,0,0,11,0,1,1
ORD110298,Electronics,Audio,Brand_9,514.83,33.2,3.5,58.0,0,1,0.148,0.001,0.165,0.04,4.4,0.085,Marketplace Fulfilled,UPI,3,1276.6,0,0,13,0,0,0
ORD110299,Books,Fiction,Brand_26,94.57,4.2,4.8,81.0,0,1,0.105,0.1,0.124,0.086,4.6,0.184,Marketplace Fulfilled,UPI,5,932.1,0,1,11,0,1,0
ORD110300,Electronics,Audio,Brand_5,1006.9,36.7,3.6,54.0,0,1,0.107,0.209,0.048,0.041,3.6,0.015,Marketplace Fulfilled,Debit Card,3,114.0,0,1,20,0,0,0
ORD110301,Sports,Team Sports,Brand_19,79.61,65.6,4.6,85.0,0,0,0.273,0.116,0.221,0.072,,0.109,Seller Fulfilled,Wallet,5,1416.7,0,0,17,1,1,1
ORD110302,Home,Decor,Brand_4,318.46,52.3,3.8,54.0,0,0,0.155,0.159,0.181,0.034,4.4,0.179,Seller Fulfilled,UPI,3,43.0,0,1,12,0,2,0
ORD110303,Fashion,Women,Brand_7,560.6,13.5,3.5,77.0,0,1,0.108,0.132,0.122,0.069,5.0,0.12,Seller Fulfilled,Credit Card,5,1188.7,0,0,15,2,2,0
ORD110304,Fashion,Men,Brand_5,898.73,14.8,2.6,56.0,0,0,0.001,0.094,0.043,0.104,3.8,0.142,Marketplace Fulfilled,COD,5,1243.2,0,0,15,1,0,0
ORD110305,Books,Academic,Brand_10,746.27,21.4,3.8,78.0,0,1,0.062,0.179,0.065,0.047,4.4,0.067,Marketplace Fulfilled,Debit Card,4,655.5,1,0,10,0,1,0
ORD110306,Home,Kitchen,Brand_14,575.62,1.2,3.1,92.0,0,0,0.282,0.149,0.21,0.099,3.4,0.155,Marketplace Fulfilled,Debit Card,5,983.4,0,0,13,0,1,1
ORD110307,Books,Fiction,Brand_26,2234.43,4.9,3.3,72.0,0,1,0.022,0.158,0.098,0.04,4.4,0.149,Marketplace Fulfilled,COD,5,117.7,0,0,16,0,1,0
ORD110308,Electronics,Laptops,Brand_23,3689.96,48.2,4.2,61.0,0,1,0.148,0.229,0.215,0.031,3.9,0.089,Marketplace Fulfilled,Credit Card,2,70.6,0,1,13,0,1,0
ORD110309,Beauty,Haircare,Brand_21,605.68,36.6,2.9,85.0,1,0,0.094,0.086,0.125,0.09,3.6,0.183,Marketplace Fulfilled,COD,1,555.7,0,0,12,0,2,1
ORD110310,Sports,Fitness,Brand_15,550.0,46.6,4.7,46.0,0,0,0.204,0.131,0.202,0.131,3.7,0.193,Marketplace Fulfilled,COD,4,885.0,0,1,17,1,0,1
ORD110311,Toys,Action Figures,Brand_9,521.26,47.9,5.0,84.0,0,1,0.215,0.078,0.211,0.029,4.8,0.092,Seller Fulfilled,Credit Card,5,977.3,0,0,6,0,0,0
ORD110312,Fashion,Accessories,Brand_9,347.31,4.9,3.6,50.0,0,1,0.09,0.129,0.125,0.017,4.1,0.168,Seller Fulfilled,COD,2,914.5,0,1,14,0,1,0
ORD110313,Toys,Educational,Brand_4,844.1,63.4,4.7,53.0,0,1,0.215,0.075,0.191,0.033,3.3,0.065,Seller Fulfilled,UPI,2,176.8,1,0,5,0,2,0
ORD110314,Electronics,Audio,Brand_20,1890.11,64.9,3.0,41.0,1,0,0.133,0.094,0.127,0.009,3.8,0.113,Marketplace Fulfilled,COD,2,494.5,0,0,11,1,0,1
ORD110315,Sports,Team Sports,Brand_24,64.0,2.3,4.2,78.0,0,1,0.189,0.141,0.139,0.075,5.0,0.086,Marketplace Fulfilled,UPI,4,638.1,0,1,12,0,0,0
ORD110316,Home,Decor,Brand_17,516.62,4.5,4.1,71.0,1,1,0.145,0.175,0.148,0.09,3.3,0.037,Seller Fulfilled,Credit Card,1,420.4,0,1,9,1,0,1
ORD110317,Home,Furniture,Brand_18,2297.86,54.9,5.0,52.0,0,0,0.001,0.133,0.017,0.038,4.2,0.109,Seller Fulfilled,UPI,3,304.2,1,0,8,0,1,0
ORD110318,Electronics,Mobiles,Brand_12,857.35,40.7,3.7,95.0,0,0,0.172,0.101,0.139,0.079,5.0,0.001,Marketplace Fulfilled,COD,4,161.6,0,0,18,0,0,1
ORD110319,Sports,Fitness,Brand_29,873.42,66.4,4.2,70.0,1,1,0.27,0.135,0.207,0.062,3.5,0.082,Marketplace Fulfilled,COD,2,341.4,0,0,17,2,1,1
ORD110320,Fashion,Women,Brand_27,142.48,16.5,3.8,93.0,0,1,0.089,0.122,0.15,0.108,4.1,0.146,Marketplace Fulfilled,UPI,1,1167.3,0,0,15,0,0,0
ORD110321,Electronics,Laptops,Brand_13,1132.2,53.3,3.7,67.0,0,0,0.147,0.069,0.105,0.035,3.9,0.164,Seller Fulfilled,UPI,1,886.9,0,1,16,1,0,0
ORD110322,Home,Furniture,Brand_23,1492.51,35.2,3.8,92.0,0,1,0.231,0.152,0.287,0.032,4.7,0.143,Marketplace Fulfilled,Credit Card,1,679.2,0,0,14,0,2,1
ORD110323,Beauty,Haircare,Brand_11,720.5,37.2,3.8,63.0,0,1,0.267,0.121,0.21,0.059,4.2,0.072,Seller Fulfilled,Credit Card,3,1238.0,0,0,12,1,1,0
ORD110324,Electronics,Audio,Brand_4,333.62,14.0,3.5,94.0,0,0,0.111,0.087,0.182,0.033,4.5,0.146,Marketplace Fulfilled,Wallet,2,1276.2,0,0,8,1,0,1
ORD110325,Beauty,Skincare,Brand_9,896.54,40.7,4.1,80.0,1,0,0.121,0.138,0.092,0.048,3.8,0.108,Marketplace Fulfilled,COD,1,1030.4,0,0,17,0,0,1
ORD110326,Electronics,Audio,Brand_26,236.5,27.5,3.3,76.0,0,0,0.17,0.021,0.146,0.082,3.7,0.135,Marketplace Fulfilled,COD,3,1175.7,0,1,11,0,0,1
ORD110327,Beauty,Skincare,Brand_15,209.94,14.8,3.6,99.0,0,1,0.118,0.035,0.121,0.057,4.4,0.054,Marketplace Fulfilled,Wallet,2,1311.8,0,0,15,0,0,0
ORD110328,Beauty,Haircare,Brand_26,1238.83,56.1,5.0,67.0,1,0,0.091,0.149,0.063,0.04,3.9,0.131,Seller Fulfilled,Debit Card,3,1102.9,0,1,7,0,1,0
ORD110329,Beauty,Skincare,Brand_10,1613.61,14.4,3.8,76.0,0,1,0.114,0.033,0.083,0.062,4.0,0.107,Marketplace Fulfilled,COD,2,37.1,0,0,15,1,0,0
ORD110330,Sports,Fitness,Brand_14,308.47,20.1,4.5,54.0,1,0,0.194,0.246,0.173,0.139,,0.085,Marketplace Fulfilled,Debit Card,2,821.6,0,0,8,1,1,1
ORD110331,Home,Kitchen,Brand_3,210.86,5.8,3.8,55.0,0,0,0.111,0.125,0.148,0.014,3.3,0.118,Seller Fulfilled,COD,3,761.7,0,0,14,0,0,1
ORD110332,Fashion,Kids,Brand_24,273.13,45.3,4.4,44.0,0,0,0.096,0.059,0.132,0.024,3.7,0.21,Marketplace Fulfilled,Debit Card,2,1019.3,0,0,16,0,1,0
ORD110333,Beauty,Haircare,Brand_10,719.02,19.0,3.8,49.0,0,0,0.109,0.089,0.081,0.034,4.1,0.156,Seller Fulfilled,UPI,1,149.3,1,0,10,0,0,1
ORD110334,Fashion,Kids,Brand_3,211.08,64.2,2.2,64.0,0,0,0.088,0.128,0.134,0.104,4.7,0.049,Marketplace Fulfilled,Credit Card,2,965.6,0,0,13,0,1,0
ORD110335,Fashion,Women,Brand_7,1911.13,49.7,3.9,76.0,1,1,0.073,0.12,0.157,0.023,4.2,0.206,Marketplace Fulfilled,Debit Card,5,554.5,0,0,14,1,0,1
ORD110336,Sports,Team Sports,Brand_20,396.07,60.4,3.2,61.0,1,1,0.05,0.05,0.074,0.019,4.4,0.212,Marketplace Fulfilled,Debit Card,2,225.5,0,0,11,0,0,0
ORD110337,Electronics,Laptops,Brand_25,836.86,13.2,3.7,99.0,1,1,0.07,0.133,0.105,0.021,3.9,0.122,Seller Fulfilled,COD,1,680.9,1,0,10,1,0,1
ORD110338,Electronics,Mobiles,Brand_29,308.31,42.9,4.4,90.0,1,0,0.149,0.026,0.121,0.039,3.0,0.186,Seller Fulfilled,UPI,2,1264.5,0,0,12,0,2,0
ORD110339,Toys,Outdoor Play,Brand_8,1018.03,58.9,5.0,47.0,0,0,0.133,0.189,0.121,0.058,4.7,0.044,Marketplace Fulfilled,UPI,5,680.6,0,0,14,0,1,0
ORD110340,Fashion,Men,Brand_18,1095.86,64.4,3.0,50.0,0,0,0.113,0.084,0.064,0.012,5.0,0.113,Marketplace Fulfilled,Credit Card,4,1119.9,0,1,11,0,1,0
ORD110341,Fashion,Accessories,Brand_14,132.95,43.6,3.7,57.0,0,0,0.239,0.098,0.192,0.067,3.9,0.085,Marketplace Fulfilled,COD,3,1053.9,0,1,16,0,1,1
ORD110342,Fashion,Women,Brand_22,326.46,63.5,3.9,66.0,1,0,0.091,0.168,0.06,0.061,4.4,0.142,Marketplace Fulfilled,COD,3,273.9,0,1,12,0,0,1
ORD110343,Fashion,Men,Brand_21,522.72,9.9,3.9,47.0,0,0,0.073,0.15,0.119,0.035,3.7,0.125,Marketplace Fulfilled,Wallet,2,45.1,0,1,24,0,0,0
ORD110344,Beauty,Skincare,Brand_3,4661.1,2.7,3.9,58.0,0,0,0.197,0.168,0.164,0.055,4.3,0.042,Marketplace Fulfilled,Credit Card,3,187.3,1,0,14,0,1,0
ORD110345,Sports,Outdoor,Brand_5,1318.73,31.2,4.3,42.0,0,1,0.1,0.16,0.01,0.012,3.2,0.246,Marketplace Fulfilled,Credit Card,4,306.6,0,1,13,0,1,0
ORD110346,Home,Decor,Brand_18,351.61,21.3,3.6,77.0,1,1,0.056,0.131,0.055,0.015,4.4,0.188,Seller Fulfilled,Credit Card,3,1121.7,0,1,13,1,0,0
ORD110347,Fashion,Men,Brand_16,1145.24,62.0,3.8,82.0,0,1,0.123,0.057,0.092,0.014,5.0,0.191,Seller Fulfilled,COD,3,589.7,1,0,11,0,0,0
ORD110348,Home,Furniture,Brand_27,930.94,1.1,4.2,,0,1,0.112,0.035,0.125,0.036,3.9,0.174,Marketplace Fulfilled,COD,1,43.4,0,0,16,0,1,0
ORD110349,Fashion,Women,Brand_26,546.13,21.2,3.4,67.0,0,1,0.001,0.122,0.086,0.063,4.4,0.145,Seller Fulfilled,COD,1,740.8,0,0,15,0,1,0
ORD110350,Beauty,Haircare,Brand_2,1188.82,23.4,3.5,45.0,0,1,0.067,0.112,0.093,0.101,4.8,0.099,Seller Fulfilled,COD,2,538.5,0,0,7,0,0,0
ORD110351,Home,Kitchen,Brand_18,150.79,47.8,3.9,80.0,0,1,0.105,0.151,0.049,0.041,4.0,0.191,Marketplace Fulfilled,Debit Card,1,1262.8,0,0,12,0,0,0
ORD110352,Fashion,Women,Brand_13,569.34,0.1,3.5,86.0,0,0,0.196,0.08,0.207,0.067,3.8,0.134,Marketplace Fulfilled,COD,5,712.8,1,1,14,1,0,1
ORD110353,Sports,Team Sports,Brand_15,4777.12,56.9,3.3,55.0,0,1,0.237,0.07,0.198,0.085,3.7,0.162,Marketplace Fulfilled,COD,1,318.1,0,0,10,0,0,0
ORD110354,Beauty,Haircare,Brand_2,546.63,62.6,3.2,52.0,0,1,0.099,0.112,0.039,0.035,3.8,0.046,Seller Fulfilled,Credit Card,1,266.5,0,0,6,0,0,0
ORD110355,Electronics,Mobiles,Brand_26,394.47,32.4,3.9,33.0,0,1,0.056,0.098,0.077,0.159,3.3,0.094,Marketplace Fulfilled,Debit Card,1,723.5,0,0,2,0,0,0
ORD110356,Home,Furniture,Brand_5,635.23,7.2,,93.0,1,1,0.001,0.042,0.014,0.062,3.4,0.158,Seller Fulfilled,COD,5,1313.8,0,0,17,0,0,0
ORD110357,Home,Kitchen,Brand_29,607.01,3.4,4.2,57.0,0,0,0.204,0.12,0.224,0.024,4.1,0.114,Seller Fulfilled,COD,2,1193.6,0,1,7,0,0,1
ORD110358,Fashion,Accessories,Brand_28,681.9,17.3,3.3,49.0,0,1,0.079,0.234,0.126,0.05,4.4,0.016,Marketplace Fulfilled,UPI,4,1340.9,0,0,8,0,0,0
ORD110359,Fashion,Footwear,Brand_25,706.66,9.0,4.9,80.0,0,1,0.145,0.124,0.148,0.055,5.0,0.111,Marketplace Fulfilled,Credit Card,2,482.0,1,0,17,0,1,0
ORD110360,Beauty,Haircare,Brand_4,1008.3,33.7,3.6,59.0,0,0,0.159,0.176,0.226,0.146,4.8,0.001,Marketplace Fulfilled,Credit Card,4,124.8,0,0,8,0,0,0
ORD110361,Books,Academic,Brand_13,193.86,27.5,4.9,42.0,0,1,0.006,0.2,0.106,0.074,3.5,0.236,Marketplace Fulfilled,COD,1,849.4,0,1,19,2,1,0
ORD110362,Home,Kitchen,Brand_1,951.87,12.8,3.9,67.0,0,0,0.212,0.126,0.196,0.021,3.8,0.149,Seller Fulfilled,Debit Card,4,318.2,0,1,13,2,0,1
ORD110363,Home,Kitchen,Brand_19,154.26,55.8,4.1,54.0,1,1,0.171,0.147,0.192,0.066,3.6,0.12,Seller Fulfilled,Credit Card,3,983.7,0,0,14,0,0,1
