product_category,sub_category,brand,discount_percent,product_rating,review_count,fragile_item,warranty_available,product_return_rate,category_return_rate,brand_return_rate,defect_rate,seller_rating,seller_return_rate,fulfillment_type,payment_method,quantity,shipping_distance_km,delayed_delivery,wishlist_before_purchase,product_page_views,returned,total_support_contacts,log_price
Beauty,Makeup,Brand_22,50.0,4.2,45.0,1,0,0.062,0.158,0.096,0.054,4.3,0.062,Seller Fulfilled,COD,4,348.9,0,0,13,1,1,8.246428542308125
Beauty,Skincare,Brand_16,4.0,3.1,85.0,1,1,0.117,0.093,0.051,0.15,4.1,0.218,Seller Fulfilled,UPI,1,840.4,0,0,10,0,3,6.444544525823993
Fashion,Kids,Brand_19,35.1,4.3,40.0,0,0,0.206,0.196,0.179,0.117,4.4,0.175,Marketplace Fulfilled,COD,5,633.9,0,0,8,1,1,6.481163567508151
Electronics,Audio,Brand_29,50.5,,92.0,0,0,0.13,0.013,0.159,0.058,,0.115,Marketplace Fulfilled,Credit Card,1,516.8,0,0,10,0,1,6.868380153907949
Toys,Educational,Brand_1,44.3,2.7,70.0,0,0,0.1,0.14,0.1,0.007,3.2,0.115,Marketplace Fulfilled,COD,2,1229.1,0,0,16,1,0,5.911907138324555
Fashion,Accessories,Brand_8,38.0,3.9,84.0,0,0,0.058,0.174,0.128,0.142,3.8,0.083,Seller Fulfilled,UPI,3,50.6,1,0,9,0,3,5.551718505022944
Fashion,Men,Brand_21,61.7,3.9,66.0,0,0,0.124,0.12,0.106,0.11,5.0,0.066,Marketplace Fulfilled,UPI,3,1297.1,0,0,9,0,0,6.453798212236851
Electronics,Laptops,Brand_4,37.5,3.7,78.0,0,0,0.159,0.111,0.206,0.096,3.5,0.1,Seller Fulfilled,UPI,5,1049.1,0,0,22,1,0,4.918739279391719
Electronics,Mobiles,Brand_8,56.1,4.4,80.0,1,1,0.091,0.213,0.089,0.048,2.6,0.001,Marketplace Fulfilled,COD,5,972.1,0,0,17,1,0,6.757536857682484
Home,Furniture,Brand_1,59.4,4.5,76.0,0,1,0.192,0.172,0.198,0.052,4.3,0.114,Marketplace Fulfilled,UPI,4,1196.0,0,0,12,0,2,6.909074408548035
Beauty,Haircare,Brand_2,52.7,5.0,95.0,0,0,0.03,0.111,0.017,0.007,3.7,0.134,Marketplace Fulfilled,COD,4,348.0,0,0,6,0,0,4.963543686562405
Home,Decor,Brand_14,10.0,3.9,89.0,0,0,0.113,0.077,0.133,0.018,3.9,0.094,Seller Fulfilled,Credit Card,2,316.3,0,1,17,0,0,6.548133139182223
Home,Kitchen,Brand_20,51.9,4.6,33.0,1,1,0.171,0.089,0.157,0.06,4.7,0.21,Marketplace Fulfilled,COD,2,870.4,0,0,10,0,0,6.207180582593395
Electronics,Mobiles,Brand_4,52.7,3.4,59.0,0,0,0.132,0.042,0.149,0.048,4.7,0.204,Marketplace Fulfilled,COD,4,1297.8,0,0,14,1,1,7.730530619455247
Beauty,Haircare,Brand_30,45.1,3.5,48.0,0,0,0.117,0.153,0.131,0.049,4.0,0.128,Marketplace Fulfilled,COD,1,1054.1,0,1,16,1,0,7.579367232160849
Fashion,Men,Brand_24,24.9,3.4,56.0,0,0,0.075,0.051,0.059,0.072,3.8,0.227,Seller Fulfilled,COD,5,790.0,0,0,11,0,2,7.158233802436374
Electronics,Audio,Brand_20,19.4,3.8,76.0,0,1,0.101,0.156,0.16,0.04,3.6,0.063,Seller Fulfilled,COD,5,1372.1,1,0,15,0,0,7.49017199593186
Beauty,Skincare,Brand_3,43.6,4.0,39.0,0,0,0.213,0.136,0.206,0.078,4.1,0.118,Marketplace Fulfilled,COD,3,568.0,0,0,13,1,1,6.073597376646505
Electronics,Audio,Brand_16,48.9,4.6,74.0,0,0,0.066,0.05,0.097,0.051,4.1,0.001,Marketplace Fulfilled,Debit Card,2,964.6,0,0,9,0,0,6.635263908037588
Fashion,Men,Brand_28,61.6,4.1,102.0,0,0,0.166,0.205,0.192,0.056,3.7,0.119,Marketplace Fulfilled,Credit Card,2,1221.7,0,1,9,0,1,6.174868850853175
Electronics,Laptops,Brand_8,22.9,4.8,107.0,1,0,0.072,0.168,0.132,0.067,3.3,0.065,Seller Fulfilled,UPI,1,894.3,1,1,15,1,1,5.506631503616245
Beauty,Skincare,Brand_17,19.4,4.8,58.0,0,0,0.082,0.103,0.145,0.042,4.7,0.08,Marketplace Fulfilled,COD,1,954.8,0,0,14,0,0,6.4759410620509685
Fashion,Accessories,Brand_17,49.7,3.9,56.0,0,0,0.141,0.053,0.161,0.022,4.5,0.104,Seller Fulfilled,COD,4,1092.1,0,0,13,1,0,6.32686478076786
Beauty,Skincare,Brand_21,65.6,3.8,105.0,0,0,0.136,0.048,0.141,0.029,4.3,0.138,Marketplace Fulfilled,Wallet,5,1286.3,0,0,12,0,1,6.219894102851429
Sports,Team Sports,Brand_28,19.5,2.9,92.0,0,0,0.177,0.134,0.168,0.138,4.2,0.104,Seller Fulfilled,COD,3,438.4,1,0,13,1,0,6.348439446055712
Home,Kitchen,Brand_4,18.4,3.5,62.0,0,1,0.169,0.163,0.174,0.057,4.6,0.052,Marketplace Fulfilled,Debit Card,4,154.6,0,0,11,0,0,6.45629858702298
Fashion,Kids,Brand_2,59.9,3.4,67.0,0,1,0.074,0.12,0.059,0.084,4.0,0.221,Seller Fulfilled,UPI,4,1141.8,0,1,6,0,1,7.199842633912823
Sports,Outdoor,Brand_3,17.7,3.4,77.0,0,1,0.166,0.087,0.187,0.017,4.8,0.1,Seller Fulfilled,Credit Card,3,1233.3,0,0,20,1,3,5.876782947024367
Fashion,Women,Brand_9,27.8,3.6,89.0,0,0,0.139,0.055,0.157,0.038,3.3,0.109,Marketplace Fulfilled,UPI,5,1013.5,0,1,15,0,0,5.253581472706645
Books,Non-Fiction,Brand_11,66.5,,89.0,0,1,0.259,0.194,0.199,0.066,3.9,0.147,Marketplace Fulfilled,UPI,5,191.0,0,1,12,0,0,7.011105775905098
Beauty,Haircare,Brand_27,53.7,4.1,54.0,0,0,0.202,0.142,0.175,0.126,4.8,0.018,Seller Fulfilled,Debit Card,3,881.4,0,0,11,0,0,7.17168754426281
Fashion,Men,Brand_16,16.7,4.6,103.0,0,1,0.02,0.079,0.047,0.069,4.4,0.203,Seller Fulfilled,Credit Card,2,1218.5,0,1,13,0,1,6.723363580923583
Sports,Fitness,Brand_23,63.8,4.2,93.0,0,0,0.214,0.112,0.228,0.095,4.6,0.053,Marketplace Fulfilled,COD,5,215.8,0,1,14,1,0,5.3797130047520305
Home,Kitchen,Brand_18,56.5,3.5,86.0,1,1,0.012,0.19,0.051,0.036,4.4,0.08,Marketplace Fulfilled,Credit Card,3,208.0,0,1,11,0,1,6.283536967861056
Electronics,Audio,Brand_29,65.3,4.4,94.0,0,1,0.224,0.124,0.176,0.005,3.5,0.185,Marketplace Fulfilled,COD,2,85.7,0,0,16,0,0,6.657831312132958
Electronics,Mobiles,Brand_10,27.0,3.0,88.0,0,0,0.065,0.146,0.066,0.044,3.6,0.116,Marketplace Fulfilled,Credit Card,5,1265.1,0,0,14,1,1,5.442807245032984
Home,Kitchen,Brand_21,44.7,4.5,90.0,0,0,0.038,0.2,0.093,0.06,4.0,0.187,Marketplace Fulfilled,UPI,3,193.0,0,0,12,0,1,5.715282758826408
Beauty,Skincare,Brand_9,25.6,3.4,74.0,0,1,0.114,0.186,0.122,0.102,5.0,0.139,Seller Fulfilled,COD,5,300.6,0,0,16,0,0,6.269986039271506
Books,Non-Fiction,Brand_8,29.6,2.4,86.0,0,0,0.036,0.176,0.092,0.015,4.1,0.141,Marketplace Fulfilled,Debit Card,5,171.2,1,0,6,1,0,7.465220183997867
Fashion,Footwear,Brand_30,45.0,4.3,44.0,0,0,0.13,0.133,0.148,0.027,5.0,0.021,Marketplace Fulfilled,Wallet,1,1276.2,0,1,10,0,2,6.6039980236736815
Home,Kitchen,Brand_1,27.8,3.7,89.0,1,0,0.142,0.155,0.148,0.021,3.2,0.037,Marketplace Fulfilled,COD,4,688.6,0,0,17,1,1,5.887491956725004
Beauty,Makeup,Brand_9,28.1,4.7,57.0,0,1,0.107,0.186,0.128,0.064,4.4,0.211,Seller Fulfilled,COD,4,440.9,0,0,8,0,1,6.220490761580347
Beauty,Makeup,Brand_12,36.3,4.5,51.0,0,0,0.144,0.148,0.139,0.048,4.2,0.145,Seller Fulfilled,Credit Card,3,1371.7,0,0,14,0,0,5.8033864532016475
Electronics,Audio,Brand_5,7.2,3.2,49.0,0,1,0.038,0.128,0.031,0.056,3.4,0.139,Marketplace Fulfilled,COD,3,1180.4,1,0,12,0,0,6.031598304847628
Electronics,Laptops,Brand_24,66.1,4.9,38.0,0,0,0.12,0.094,0.104,0.109,3.7,0.132,Marketplace Fulfilled,COD,4,1240.8,0,0,14,1,1,7.050911454425312
Beauty,Haircare,Brand_11,55.4,2.7,87.0,1,0,0.261,0.154,0.239,0.033,4.0,0.098,Marketplace Fulfilled,Debit Card,2,742.2,1,0,12,1,0,4.681297546375642
Electronics,Laptops,Brand_14,32.3,4.2,94.0,0,0,0.264,0.034,0.224,0.005,4.7,0.206,Marketplace Fulfilled,COD,5,1137.9,1,0,10,1,1,7.58395973881177
Fashion,Women,Brand_10,50.6,4.8,105.0,0,0,0.049,0.062,0.036,0.065,3.1,0.151,Marketplace Fulfilled,COD,2,844.1,1,0,17,1,2,8.370496660263118
Home,Decor,Brand_27,66.8,3.2,35.0,0,0,0.1,0.174,0.141,0.138,4.2,0.167,Marketplace Fulfilled,Credit Card,4,1377.8,0,0,9,0,0,6.547746211597341
Fashion,Women,Brand_13,34.6,5.0,40.0,0,0,0.196,0.195,0.144,0.109,3.4,0.143,Seller Fulfilled,COD,2,961.6,0,0,7,0,2,5.655537162028207
Fashion,Women,Brand_24,48.5,4.0,61.0,0,0,0.172,0.133,0.09,0.066,4.1,0.103,Marketplace Fulfilled,Debit Card,5,424.5,0,0,11,0,0,7.447494836912767
Fashion,Kids,Brand_19,5.7,4.1,81.0,0,1,0.184,0.163,0.224,0.274,4.6,0.117,Seller Fulfilled,Debit Card,5,585.3,0,0,8,1,2,6.651442666276413
Beauty,Skincare,Brand_29,64.1,4.7,74.0,0,1,0.141,0.198,0.176,0.037,3.5,0.084,Marketplace Fulfilled,Credit Card,3,277.7,0,0,9,0,3,5.929296547396372
Toys,Action Figures,Brand_19,11.1,4.2,84.0,0,0,0.3,0.041,0.26,0.131,4.1,0.137,Marketplace Fulfilled,COD,1,1323.3,0,0,8,1,1,5.529270344753728
Electronics,Audio,Brand_30,53.7,3.0,52.0,0,1,0.213,0.015,0.175,0.085,4.2,0.147,Seller Fulfilled,Debit Card,4,1005.4,1,0,14,1,1,6.037130789291114
Fashion,Women,Brand_21,32.7,1.8,49.0,1,0,0.068,0.073,0.089,0.122,3.2,0.112,Seller Fulfilled,UPI,1,1300.0,1,0,15,1,1,6.574713152800089
Sports,Fitness,Brand_2,43.2,3.3,69.0,0,0,0.018,0.068,0.079,0.077,3.6,0.241,Marketplace Fulfilled,Credit Card,3,398.8,0,1,12,0,1,7.206696231703332
Fashion,Men,Brand_5,39.9,3.3,76.0,0,0,0.001,0.097,0.01,0.015,4.2,0.232,Marketplace Fulfilled,Credit Card,1,732.5,0,0,12,0,1,6.657060658580637
Toys,Outdoor Play,Brand_24,27.8,3.3,49.0,0,0,0.092,0.283,0.12,0.136,3.6,0.035,Marketplace Fulfilled,Credit Card,4,402.2,0,0,14,0,2,6.809811634652011
Home,Kitchen,Brand_2,63.8,3.5,98.0,1,0,0.121,0.029,0.072,0.057,4.9,0.102,Marketplace Fulfilled,COD,5,1044.8,0,1,8,1,1,6.1018648417184185
Fashion,Footwear,Brand_6,20.8,2.0,80.0,0,1,0.017,0.066,0.013,0.066,3.8,0.016,Seller Fulfilled,Credit Card,3,1292.8,1,0,10,0,0,7.170204155254564
Electronics,Mobiles,Brand_24,15.5,3.1,48.0,0,1,0.115,0.19,0.134,0.236,4.5,0.001,Marketplace Fulfilled,UPI,1,293.5,0,0,14,0,1,6.215947201423421
Electronics,Laptops,Brand_11,59.9,4.3,97.0,0,1,0.268,0.207,0.21,0.025,5.0,0.204,Marketplace Fulfilled,Credit Card,4,1151.8,0,1,7,0,2,8.05450990297626
Sports,Fitness,Brand_7,19.7,4.6,56.0,0,1,0.161,0.138,0.149,0.021,,0.154,Seller Fulfilled,UPI,1,980.9,0,0,14,0,1,5.815472914008897
Fashion,Women,Brand_6,7.2,3.4,84.0,1,1,0.001,0.012,0.01,0.056,4.9,0.219,Marketplace Fulfilled,UPI,4,1210.7,0,1,17,0,0,6.756653280532898
Sports,Team Sports,Brand_10,10.5,,35.0,0,1,0.021,0.086,0.073,0.159,3.5,0.075,Marketplace Fulfilled,UPI,3,877.0,1,0,16,0,3,8.370681923499548
Beauty,Makeup,Brand_26,23.9,2.2,60.0,0,1,0.025,0.085,0.063,0.07,4.1,0.153,Seller Fulfilled,Credit Card,2,1030.9,1,0,7,0,2,7.338407186493342
Sports,Team Sports,Brand_14,58.9,4.1,86.0,0,1,0.228,0.112,0.17,0.088,4.4,0.084,Seller Fulfilled,COD,3,495.8,0,1,9,1,5,7.071726153896828
Books,Non-Fiction,Brand_29,44.5,4.7,77.0,1,1,0.116,0.104,0.125,0.021,4.6,0.076,Seller Fulfilled,UPI,2,1066.7,0,0,10,0,0,6.668418827460638
Fashion,Kids,Brand_22,8.5,4.2,93.0,0,0,0.01,0.235,0.076,0.03,4.3,0.142,Marketplace Fulfilled,Debit Card,3,606.2,1,1,5,1,1,6.449126707757907
Home,Kitchen,Brand_9,35.9,3.9,89.0,0,1,0.104,0.152,0.12,0.008,,0.163,Seller Fulfilled,COD,5,1285.3,0,1,16,0,1,6.245467026008175
Sports,Outdoor,Brand_5,41.7,2.2,63.0,0,1,0.051,0.116,0.039,0.066,3.9,0.162,Marketplace Fulfilled,Debit Card,2,,0,0,19,0,1,5.897126394731892
Electronics,Laptops,Brand_29,54.1,5.0,43.0,0,0,0.183,0.123,0.185,0.055,3.4,0.148,Marketplace Fulfilled,Debit Card,5,1418.5,0,0,11,1,2,5.024472450884278
Fashion,Men,Brand_28,37.8,5.0,68.0,0,1,0.246,0.028,0.193,0.046,4.1,0.007,Seller Fulfilled,UPI,1,78.7,0,1,15,0,1,6.977486544455805
Electronics,Audio,Brand_4,23.0,4.4,52.0,0,0,0.259,0.033,0.222,0.096,4.0,0.02,Seller Fulfilled,COD,4,434.7,0,1,12,1,1,5.022366216971954
Fashion,Accessories,Brand_10,66.7,4.8,91.0,0,0,0.001,0.229,0.035,0.055,4.2,0.168,Seller Fulfilled,UPI,1,788.5,1,0,11,0,1,6.987167018406299
Books,Non-Fiction,Brand_23,17.4,3.9,88.0,0,0,0.167,0.095,0.194,0.072,4.5,0.098,Seller Fulfilled,Credit Card,5,824.4,0,0,10,1,0,6.123873434959685
Electronics,Mobiles,Brand_30,64.6,4.4,54.0,0,1,0.085,0.011,0.081,0.02,3.3,0.087,Seller Fulfilled,COD,2,255.5,0,0,17,0,1,5.544004882297141
Beauty,Makeup,Brand_28,14.0,4.5,95.0,1,0,0.172,0.161,0.155,0.019,4.6,0.043,Marketplace Fulfilled,COD,5,807.8,0,0,10,1,0,7.665584720348613
Toys,Outdoor Play,Brand_9,34.7,3.9,84.0,0,1,0.139,0.193,0.173,0.073,3.3,0.132,Marketplace Fulfilled,UPI,1,1253.8,0,1,19,0,3,5.101937452503042
Electronics,Laptops,Brand_27,7.4,3.4,87.0,1,0,0.197,0.212,0.169,0.038,4.5,0.13,Seller Fulfilled,Credit Card,4,858.8,0,0,8,0,1,5.803507138695398
Beauty,Skincare,Brand_22,59.8,4.5,63.0,0,0,0.028,0.12,0.048,0.109,,0.085,Marketplace Fulfilled,Credit Card,4,1256.0,0,1,13,0,0,5.887380993564659
Fashion,Footwear,Brand_14,32.8,5.0,74.0,0,0,0.206,0.131,0.184,0.116,3.9,0.116,Seller Fulfilled,Credit Card,3,309.1,0,1,16,0,0,6.536068214922901
Fashion,Footwear,Brand_12,59.2,4.7,79.0,0,0,0.197,0.127,0.199,0.034,5.0,0.154,Marketplace Fulfilled,Credit Card,3,1219.7,0,0,13,0,1,5.851455074099643
Fashion,Accessories,Brand_25,55.3,4.1,92.0,0,0,0.084,0.117,0.086,0.087,4.1,0.001,Seller Fulfilled,Credit Card,4,1176.3,0,0,13,0,1,7.715988528317206
Electronics,Laptops,Brand_26,12.7,4.1,90.0,0,0,0.142,0.108,0.134,0.044,4.0,0.141,Seller Fulfilled,Credit Card,2,50.4,0,0,10,0,0,5.17150619968165
Electronics,Laptops,Brand_28,3.9,4.1,80.0,0,0,0.189,0.024,0.18,0.022,3.4,0.14,Seller Fulfilled,COD,5,1160.7,0,0,18,0,1,10.076918033934382
Electronics,Mobiles,Brand_14,61.4,2.4,86.0,0,0,0.205,0.078,0.202,0.095,3.7,0.126,Marketplace Fulfilled,Credit Card,1,1305.4,0,0,9,1,0,5.451424645078578
Fashion,Footwear,Brand_9,37.7,3.8,39.0,0,0,0.092,0.107,0.095,0.049,4.3,0.213,Marketplace Fulfilled,COD,2,445.8,0,0,15,1,1,9.060398489389645
Fashion,Women,Brand_27,57.1,3.8,51.0,1,1,0.217,0.033,0.184,0.03,3.3,0.083,Marketplace Fulfilled,UPI,3,1038.6,0,0,14,1,0,7.384355850475909
Beauty,Skincare,Brand_10,46.2,3.1,68.0,0,1,0.136,0.044,0.05,0.14,4.3,0.163,Marketplace Fulfilled,Credit Card,4,272.8,0,1,13,0,1,6.3025640291804255
Fashion,Footwear,Brand_23,51.6,4.6,45.0,0,0,0.269,0.073,0.231,0.041,3.6,0.194,Seller Fulfilled,UPI,3,1066.5,0,0,11,0,1,6.605324984181448
Sports,Outdoor,Brand_16,32.4,4.1,48.0,0,1,0.068,0.156,0.088,0.024,4.1,0.189,Marketplace Fulfilled,Credit Card,2,268.2,0,1,15,0,3,6.061456918928017
Books,Fiction,Brand_18,49.1,2.2,71.0,0,0,0.083,0.089,0.047,0.039,4.5,0.191,Marketplace Fulfilled,COD,2,320.6,0,0,18,0,2,6.713563549617695
Beauty,Makeup,Brand_7,61.6,4.1,66.0,0,0,0.209,0.102,0.187,0.102,4.0,0.076,Marketplace Fulfilled,COD,2,216.0,0,0,9,0,0,5.739921521272074
Home,Kitchen,Brand_8,47.5,4.7,69.0,0,0,0.137,0.09,0.1,0.073,4.1,0.134,Marketplace Fulfilled,COD,1,26.2,0,1,19,0,0,7.038967734950181
Beauty,Haircare,Brand_20,62.4,3.5,79.0,0,0,0.174,0.125,0.156,0.032,4.6,0.166,Marketplace Fulfilled,Credit Card,3,314.6,1,1,10,0,1,6.565208630420146
Beauty,Skincare,Brand_8,16.2,3.2,52.0,0,0,0.141,0.105,0.132,0.031,3.0,0.09,Marketplace Fulfilled,UPI,4,593.2,0,1,19,0,1,5.513469067932694
Books,Fiction,Brand_21,53.8,3.0,49.0,0,0,0.019,0.09,0.108,0.118,4.7,0.144,Seller Fulfilled,COD,2,1012.8,0,0,11,0,0,6.785565045882515
Toys,Action Figures,Brand_30,35.5,4.0,66.0,1,0,0.103,0.219,0.125,0.051,3.2,0.084,Marketplace Fulfilled,Credit Card,5,261.5,0,0,11,0,1,6.7300749350776705
Electronics,Laptops,Brand_3,4.1,3.4,44.0,0,1,0.216,0.069,0.184,0.027,4.0,0.066,Seller Fulfilled,COD,5,479.9,0,1,13,0,0,5.757733899748674
Home,Decor,Brand_28,43.2,2.9,65.0,0,1,0.227,0.111,0.18,0.111,3.7,0.001,Marketplace Fulfilled,Credit Card,2,941.5,0,1,10,0,0,6.017497724154798
Sports,Team Sports,Brand_6,42.0,5.0,57.0,0,0,0.001,0.096,0.033,0.123,3.9,0.089,Seller Fulfilled,Credit Card,1,1114.5,0,1,12,0,0,6.8622870909349905
Fashion,Kids,Brand_5,66.4,4.0,97.0,0,0,0.001,0.144,0.01,0.072,4.3,0.131,Marketplace Fulfilled,COD,5,1291.6,0,0,18,0,1,7.382286144809876
Home,Kitchen,Brand_26,43.5,3.6,60.0,0,1,0.15,0.167,0.119,0.109,4.1,0.17,Marketplace Fulfilled,COD,1,302.3,0,0,12,0,0,6.273857657626152
Beauty,Haircare,Brand_7,8.8,5.0,49.0,0,0,0.132,0.135,0.147,0.067,4.1,0.181,Marketplace Fulfilled,UPI,5,204.9,0,0,14,0,2,7.238310041839313
Beauty,Makeup,Brand_20,66.4,4.1,47.0,0,1,0.115,0.11,0.104,0.077,3.4,0.098,Marketplace Fulfilled,Credit Card,4,586.8,0,0,16,0,1,7.450933855963938
Electronics,Audio,Brand_4,21.1,3.8,101.0,0,0,0.168,0.096,0.153,0.072,3.7,0.182,Marketplace Fulfilled,Credit Card,3,1145.5,0,0,12,0,2,7.573454178582853
Electronics,Mobiles,Brand_3,46.7,4.0,94.0,0,0,0.239,0.119,0.201,0.034,4.3,0.229,Marketplace Fulfilled,UPI,3,1283.7,0,1,14,1,0,6.776427171626729
Fashion,Footwear,Brand_7,40.1,3.6,65.0,0,0,0.173,0.049,0.116,0.028,4.5,0.111,Marketplace Fulfilled,COD,1,1319.3,0,1,16,1,1,5.592143028447777
Home,Kitchen,Brand_16,23.8,3.8,71.0,0,0,0.018,0.156,0.055,0.17,4.7,0.126,Marketplace Fulfilled,Debit Card,2,193.2,0,0,11,0,0,7.20291432903946
Books,Non-Fiction,Brand_9,27.2,4.3,52.0,0,1,0.133,0.202,0.161,0.032,5.0,0.109,Marketplace Fulfilled,UPI,4,138.6,0,0,10,0,1,6.229713436197795
Books,Non-Fiction,Brand_7,43.8,5.0,71.0,0,1,0.261,0.302,0.218,0.023,4.1,0.149,Marketplace Fulfilled,Credit Card,2,1239.6,0,1,7,0,0,6.856903992158007
Electronics,Laptops,Brand_26,58.4,3.5,47.0,1,1,0.164,0.153,0.167,0.014,4.4,0.144,Seller Fulfilled,Credit Card,5,441.4,0,0,11,0,0,5.836826248413965
Fashion,Kids,Brand_6,63.4,4.3,67.0,0,1,0.054,0.031,0.04,0.069,4.4,0.162,Seller Fulfilled,Credit Card,3,1360.6,0,1,5,0,2,5.862693235870121
Sports,Outdoor,Brand_3,66.4,,85.0,0,0,0.179,0.194,0.227,0.02,4.6,0.04,Seller Fulfilled,UPI,4,622.0,1,0,10,1,0,5.771877165121539
Beauty,Makeup,Brand_4,7.8,4.2,50.0,0,1,0.145,0.118,0.154,0.049,4.2,0.166,Marketplace Fulfilled,COD,5,222.1,0,1,15,0,1,5.212977319381022
Home,Furniture,Brand_27,12.6,5.0,87.0,0,1,0.194,0.134,0.16,0.056,5.0,0.125,Seller Fulfilled,UPI,5,1420.1,0,1,16,0,1,5.874734082304489
Electronics,Audio,Brand_15,13.8,3.9,57.0,0,0,0.164,0.099,0.15,0.03,4.0,0.18,Seller Fulfilled,COD,3,789.9,0,0,14,1,2,5.474537011150523
Fashion,Men,Brand_30,65.2,3.5,81.0,0,1,0.141,0.179,0.143,0.119,3.9,0.092,Marketplace Fulfilled,UPI,4,869.5,0,0,15,0,1,6.9106411109605945
Sports,Fitness,Brand_25,6.5,3.5,107.0,0,1,0.03,0.088,0.106,0.155,3.6,0.17,Marketplace Fulfilled,Wallet,4,650.9,0,1,12,0,2,5.445918070613602
Home,Decor,Brand_9,46.7,4.2,65.0,0,1,0.083,0.108,0.141,0.047,4.0,0.091,Marketplace Fulfilled,COD,1,9.4,0,0,19,0,1,5.800546143088509
Electronics,Laptops,Brand_24,64.2,3.9,58.0,0,0,0.147,0.058,0.108,0.031,4.0,0.148,Marketplace Fulfilled,Credit Card,2,123.2,0,1,9,0,1,6.40451746153107
Books,Academic,Brand_14,38.5,3.6,51.0,0,0,0.233,0.107,0.214,0.07,4.0,0.082,Seller Fulfilled,Credit Card,2,671.3,0,0,8,1,4,8.03150886005658
Beauty,Skincare,Brand_17,0.5,4.3,88.0,0,0,0.142,0.145,0.128,0.023,4.3,0.128,Marketplace Fulfilled,Credit Card,4,64.0,1,1,10,0,0,5.780187805858606
Books,Fiction,Brand_16,4.4,3.3,48.0,0,0,0.051,0.154,0.01,0.141,3.7,0.076,Marketplace Fulfilled,COD,5,1328.6,1,1,13,1,1,5.16175280709181
Electronics,Mobiles,Brand_23,47.6,4.5,68.0,0,1,0.236,0.141,0.22,0.056,3.5,0.172,Marketplace Fulfilled,Credit Card,4,920.4,1,0,10,1,1,5.224724646244663
Electronics,Laptops,Brand_7,26.7,3.7,56.0,0,0,0.117,0.044,0.152,0.017,3.8,0.116,Marketplace Fulfilled,UPI,3,195.7,0,0,17,0,1,5.629023008274912
Books,Non-Fiction,Brand_2,33.9,4.3,50.0,0,0,0.096,0.042,0.085,0.012,3.6,0.05,Seller Fulfilled,Debit Card,4,890.9,1,1,18,0,0,5.8118592978082555
Toys,Educational,Brand_22,3.0,4.5,30.0,0,0,0.057,0.152,0.044,0.047,4.6,0.226,Marketplace Fulfilled,UPI,3,425.8,0,1,10,0,1,8.474352494019062
Toys,Outdoor Play,Brand_29,60.2,2.6,51.0,0,0,0.122,0.24,0.116,0.087,4.1,0.219,Marketplace Fulfilled,UPI,4,1031.5,0,0,16,0,2,7.270765115053737
Sports,Outdoor,Brand_18,60.7,3.9,72.0,1,0,0.027,0.088,0.01,0.034,3.8,0.081,Marketplace Fulfilled,COD,3,363.3,1,0,17,1,1,6.118691734925651
Electronics,Audio,Brand_4,40.3,2.9,76.0,1,1,0.201,0.161,0.207,0.036,4.7,0.221,Marketplace Fulfilled,COD,4,918.8,0,0,16,1,1,8.06788277317142
Fashion,Footwear,Brand_4,31.9,2.8,41.0,0,0,0.16,0.114,0.173,0.021,3.8,0.203,Marketplace Fulfilled,UPI,1,1054.0,0,0,8,1,1,5.851570095953923
Electronics,Laptops,Brand_17,26.4,3.7,48.0,0,1,0.132,0.155,0.136,0.091,4.4,0.135,Marketplace Fulfilled,UPI,1,797.0,0,0,7,0,0,6.032270541500236
Books,Academic,Brand_27,13.3,4.1,95.0,0,0,0.221,0.126,0.185,0.05,5.0,0.116,Marketplace Fulfilled,Debit Card,5,746.3,0,1,13,0,0,5.978429964837522
Electronics,Audio,Brand_19,63.0,2.9,100.0,0,0,0.302,0.128,0.234,0.025,4.1,0.136,Marketplace Fulfilled,Credit Card,3,769.5,0,1,13,1,1,7.3248195229336535
Beauty,Makeup,Brand_10,32.8,4.1,78.0,0,0,0.056,0.092,0.055,0.053,4.6,0.001,Marketplace Fulfilled,COD,3,846.2,0,0,10,0,1,6.338788405610142
Books,Fiction,Brand_19,7.2,3.3,68.0,0,1,0.248,0.12,0.217,0.056,3.7,0.226,Marketplace Fulfilled,COD,2,1101.1,0,0,10,1,1,7.757021201464039
Toys,Outdoor Play,Brand_5,53.1,3.9,89.0,0,1,0.031,0.134,0.01,0.054,4.1,0.066,Seller Fulfilled,Credit Card,5,82.3,0,0,12,0,3,6.791726952922015
Books,Fiction,Brand_15,65.1,5.0,82.0,0,0,0.291,0.076,0.208,0.042,4.2,0.105,Seller Fulfilled,COD,4,309.9,0,1,8,1,0,7.2188144649883865
Home,Furniture,Brand_30,18.9,3.7,70.0,1,1,0.241,0.156,0.171,0.056,4.2,0.161,Marketplace Fulfilled,COD,1,554.7,0,0,6,1,2,4.773984259423544
Electronics,Laptops,Brand_19,46.0,3.1,37.0,1,0,0.175,0.1,0.171,0.046,3.6,0.177,Marketplace Fulfilled,COD,2,268.2,0,1,20,1,3,4.878398301469722
Toys,Action Figures,Brand_4,66.8,3.9,84.0,0,1,0.161,0.267,0.177,0.106,3.7,0.065,Marketplace Fulfilled,Credit Card,3,1060.3,0,1,15,0,1,4.90779013080408
Fashion,Kids,Brand_7,7.7,3.8,73.0,1,1,0.103,0.167,0.184,0.052,,0.229,Seller Fulfilled,COD,4,756.0,0,0,20,0,1,6.01713229385656
